DAY,HOUR,PUN INDEX GME,AUST,BRNN,CNOR,COAC,CORS,CSUD,FOGN,FRAN,GREC,MFTV,NORD,PRGP,ROSN,SARD,SICI,SLOV,SUD,SVIZ
20090730,9,58.9,50.85,40.03,50.85,180,50.85,50.85,50.85,50.85,40.03,50.85,50.85,115,50.85,180,115,50.85,50.85,50.85
20090730,10,80.91,69.95,40.03,69.95,180,69.95,69.95,69.95,69.95,40.03,69.95,69.95,195,69.95,180,195,69.95,69.95,69.95
20090730,11,93.83,84.17,40.03,84.17,180,84.17,84.17,84.17,84.17,40.03,84.17,84.17,195,84.17,180,195,84.17,84.17,84.17
20090730,12,110.84,102.9,40.03,102.9,180,102.9,102.9,102.9,102.9,40.03,102.9,102.9,195,102.9,180,195,102.9,102.9,102.9
20090730,13,66.47,53.41,40.03,53.41,180,53.41,53.41,53.41,53.41,40.03,53.41,53.41,195,53.41,180,195,53.41,53.41,53.41
20090730,14,72.46,64.06,40.03,64.06,180,64.06,64.06,64.06,64.06,40.03,64.06,64.06,140,64.06,180,140,64.06,64.06,64.06
20090730,15,103.06,98,40.03,98,180,98,98,98,98,40.03,98,98,140,98,180,140,98,98,98
20090730,16,102.73,98,40.03,98,180,98,98,98,98,40.03,98,98,135,98,180,135,98,98,98
20090730,17,92.72,86.58,40.03,86.58,180,86.58,86.58,86.58,86.58,40.03,86.58,86.58,140,86.58,180,140,86.58,86.58,86.58
20090730,18,62.05,52.42,40.03,52.42,180,52.42,52.42,52.42,52.42,40.03,52.42,52.42,140,52.42,180,140,52.42,52.42,52.42
20090730,19,59.21,49.3,40.03,49.3,180,49.3,49.3,49.3,49.3,40.03,49.3,49.3,135,49.3,180,135,49.3,49.3,49.3
20090730,20,57.84,48.04,40.03,48.5,180,48.5,48.5,48.5,48.04,40.03,48.04,48.04,125.17,48.5,180,125.17,48.04,48.5,48.04
20090730,21,62.97,52.5,40.03,52.5,180,52.5,52.5,52.5,52.5,40.03,52.5,52.5,140,52.5,180,140,52.5,52.5,52.5
20090730,22,78.34,69.5,40.03,69.5,180,69.5,69.5,69.5,69.5,40.03,69.5,69.5,140,69.5,180,140,69.5,69.5,69.5
20090730,23,57.21,50,40.02,50,180,50,50,50,50,40.02,50,50,83.08,50,180,83.08,50,50,50
20090730,24,52.45,47,40.03,47,180,47,47,47,47,40.03,47,47,47,47,180,47,47,47,47
20090731,1,45.07,44.91,40.01,44.91,80,44.91,44.91,44.91,44.91,40.01,44.91,44.91,23.65,44.91,80,23.65,44.91,44.91,44.91
20090731,2,38.56,38.36,38.36,38.36,43.01,38.36,38.36,38.36,38.36,38.36,38.36,38.36,38.36,38.36,43.01,38.36,38.36,38.36,38.36
20090731,3,33.35,32.92,32.92,32.92,43.01,32.92,32.92,32.92,32.92,32.92,32.92,32.92,32.92,32.92,43.01,32.92,32.92,32.92,32.92
20090731,4,16.77,15,15,15,43.01,15,15,15,15,15,15,15,23.65,15,43.01,23.65,15,15,15
20090731,5,16.76,15,15,15,43.01,15,15,15,15,15,15,15,23.65,15,43.01,23.65,15,15,15
20090731,6,24.5,23.65,23.65,23.65,43.01,23.65,23.65,23.65,23.65,23.65,23.65,23.65,23.65,23.65,43.01,23.65,23.65,23.65,23.65
20090731,7,40.82,40,40,40,60.03,40,40,40,40,40,40,40,40,40,60.03,40,40,40,40
20090731,8,52.99,49,49,49,80.03,49,49,49,49,49,49,49,100,49,80.03,100,49,49,49
20090731,9,59.02,52.41,52.41,52.41,140.03,52.41,52.41,52.41,52.41,52.41,52.41,52.41,115.02,52.41,140.03,115.02,52.41,52.41,52.41
20090731,10,77.86,70,70,70,180,70,70,70,70,70,70,70,140,70,180,140,70,70,70
20090731,11,141.38,140,105.01,140,180,140,140,140,140,105.01,140,140,140,140,180,140,140,140,140
20090731,12,145.22,140.17,105.01,149,180,149,149,149,140.17,105.01,140.17,140.17,149,149,180,149,140.17,149,140.17
20090731,13,89.52,53.66,105.01,125.01,180,125.01,125.01,125.01,53.66,105.01,53.66,53.66,135,125.01,180,135,53.66,125.01,53.66
20090731,14,74.81,67.5,67.5,67.5,180,67.5,67.5,67.5,67.5,67.5,67.5,67.5,125,67.5,180,125,67.5,67.5,67.5
20090731,15,95.93,91,91,91,180,91,91,91,91,91,91,91,125,91,180,125,91,91,91
20090731,16,95.89,91,91,91,180,91,91,91,91,91,91,91,125,91,180,125,91,91,91
20090731,17,87.1,81.24,81.24,81.24,180,81.24,81.24,81.24,81.24,81.24,81.24,81.24,125,81.24,180,125,81.24,81.24,81.24
20090731,18,61.46,52.6,52.6,52.6,180,52.6,52.6,52.6,52.6,52.6,52.6,52.6,125,52.6,180,125,52.6,52.6,52.6
20090731,19,60.63,51.35,51.35,51.35,180,51.35,51.35,51.35,51.35,51.35,51.35,51.35,125,51.35,180,125,51.35,51.35,51.35
20090731,20,59.63,50,50,50,180,50,50,50,50,50,50,50,125,50,180,125,50,50,50
20090731,21,62.2,52.5,52.5,52.5,180,52.5,52.5,52.5,52.5,52.5,52.5,52.5,125,52.5,180,125,52.5,52.5,52.5
20090731,22,75.29,66.29,66.29,66.29,180,66.29,66.29,66.29,66.29,66.29,66.29,66.29,135,66.29,180,135,66.29,66.29,66.29
20090731,23,62.48,57.52,40,57.52,180,57.52,57.52,57.52,57.52,40,57.52,57.52,57.52,57.52,180,57.52,57.52,57.52,57.52
20090731,24,59.55,52.01,40,52.01,180,52.01,52.01,52.01,52.01,40,52.01,52.01,84.08,52.01,180,84.08,52.01,52.01,52.01
20090801,1,67.42,60.16,40,60.16,220.02,60.16,60.16,60.16,60.16,40,60.16,60.16,60.16,60.16,220.02,60.16,60.16,60.16,60.16
20090801,2,57.71,50,40,50,220.02,50,50,50,50,40,50,50,50,50,220.02,50,50,50,50
20090801,3,53.01,45,36.82,45,220.01,45,45,45,45,36.82,45,45,45,45,220.01,45,45,45,45
20090801,4,53.06,45,36.82,45,220.01,45,45,45,45,36.82,45,45,45,45,220.01,45,45,45,45
20090801,5,49.59,41.31,36.84,41.31,220.01,41.31,41.31,41.31,41.31,36.84,41.31,41.31,41.31,41.31,220.01,41.31,41.31,41.31,41.31
20090801,6,46.59,38.11,36.87,38.11,220.01,38.11,38.11,38.11,38.11,36.87,38.11,38.11,38.11,38.11,220.01,38.11,38.11,38.11,38.11
20090801,7,46.91,40,40,40,180,40,40,40,40,40,40,40,45,40,180,45,40,40,40
20090801,8,55.96,45.9,45.9,45.9,180,45.9,45.9,45.9,45.9,45.9,45.9,45.9,105.26,45.9,180,105.26,45.9,45.9,45.9
20090801,9,70.39,60.78,60.78,60.78,180,60.78,60.78,60.78,60.78,60.78,60.78,60.78,124.96,60.78,180,124.96,60.78,60.78,60.78
20090801,10,89.9,80.5,80.5,80.5,220.01,80.5,80.5,80.5,80.5,80.5,80.5,80.5,130.01,80.5,220.01,130.01,80.5,80.5,80.5
20090801,11,116.91,110.17,87,110.17,220.01,110.17,110.17,110.17,110.17,87,110.17,110.17,140.21,110.17,220.01,140.21,110.17,110.17,110.17
20090801,12,116.87,110.17,87,110.17,220.01,110.17,110.17,110.17,110.17,87,110.17,110.17,140.21,110.17,220.01,140.21,110.17,110.17,110.17
20090801,13,123.5,110.19,82,125,220.01,125,125,125,110.19,82,110.19,110.19,150.35,125,220.01,150.35,110.19,125,110.19
20090801,14,89.13,80.17,67,80.17,180,80.17,80.17,80.17,80.17,67,80.17,80.17,145,80.17,180,145,80.17,80.17,80.17
20090801,15,93.11,85.17,72,85.17,180,85.17,85.17,85.17,85.17,72,85.17,85.17,140.21,85.17,180,140.21,85.17,85.17,85.17
20090801,16,97.46,90.16,77,90.16,180,90.16,90.16,90.16,90.16,77,90.16,90.16,140.21,90.16,180,140.21,90.16,90.16,90.16
20090801,17,97.85,90.17,77,90.17,180,90.17,90.17,90.17,90.17,77,90.17,90.17,145,90.17,180,145,90.17,90.17,90.17
20090801,18,98.35,90.17,77,90.17,180,90.17,90.17,90.17,90.17,77,90.17,90.17,150.35,90.17,180,150.35,90.17,90.17,90.17
20090801,19,84.17,75,75,75,180,75,75,75,75,75,75,75,140.21,75,180,140.21,75,75,75
20090801,20,111.61,110.14,77,110.14,110.14,110.14,110.14,110.14,110.14,77,110.14,110.14,130.01,110.14,110.14,130.01,110.14,110.14,110.14
20090801,21,103.69,100.14,77,100.14,110,100.14,100.14,100.14,100.14,77,100.14,100.14,140.21,100.14,110,140.21,100.14,100.14,100.14
20090801,22,85.21,80.17,69,80.17,110,80.17,80.17,80.17,80.17,69,80.17,80.17,130.01,80.17,110,130.01,80.17,80.17,80.17
20090801,23,97.63,70.14,42.56,125,125,125,125,125,70.14,42.56,70.14,70.14,125,125,125,125,70.14,125,70.14
20090801,24,77.14,65.15,42.95,87,110,87,87,87,65.15,42.95,65.15,65.15,87,87,110,87,65.15,87,65.15
20090802,1,85.05,60.21,101.03,87.03,220.02,87.03,101.03,101.03,60.21,101.03,60.21,60.21,103.45,101.03,220.02,103.45,60.21,101.03,60.21
20090802,2,83.84,57.8,37.04,87,220.01,87,101.01,101.01,57.8,37.04,57.8,57.8,104.02,101.01,220.01,104.02,57.8,101.01,57.8
20090802,3,71.41,46.01,40.01,87,87,87,101,101,46.01,40.01,46.01,46.01,104.52,101,87,104.52,46.01,101,46.01
20090802,4,48.06,45,40.01,45,45,45,45,45,45,40.01,45,45,86.25,45,45,86.25,45,45,45
20090802,5,45,45,40.02,45,45,45,45,45,45,40.02,45,45,45,45,45,45,45,45,45
20090802,6,42.92,42.74,40.02,42.74,43.01,42.74,42.74,42.74,42.74,40.02,42.74,42.74,45,42.74,43.01,45,42.74,42.74,42.74
20090802,7,43.79,37.66,37.66,37.66,60.04,37.66,37.66,37.66,37.66,37.66,37.66,37.66,106.26,37.66,60.04,106.26,37.66,37.66,37.66
20090802,8,46,40.02,40.02,40.02,60.04,40.02,40.02,40.02,40.02,40.02,40.02,40.02,108.5,40.02,60.04,108.5,40.02,40.02,40.02
20090802,9,54.95,45.9,49.88,49.88,80,49.88,49.88,49.88,45.9,49.88,45.9,45.9,125,49.88,80,125,45.9,49.88,45.9
20090802,10,90.35,50.16,90,125,180,125,125,125,50.16,90,50.16,50.16,125,125,180,125,50.16,125,50.16
20090802,11,90.87,56.36,95,125.03,125.03,125.03,125.03,125.03,56.36,95,56.36,56.36,125.03,125.03,125.03,125.03,56.36,125.03,56.36
20090802,12,98.24,58.23,95,138,138,138,138,138,58.23,95,58.23,58.23,138,138,138,138,58.23,138,58.23
20090802,13,102.88,59.52,95,145.01,145.01,145.01,145.01,145.01,59.52,95,59.52,59.52,145.01,145.01,145.01,145.01,59.52,145.01,59.52
20090802,14,102.24,55.26,85,145.01,180,145.01,145.01,145.01,55.26,85,55.26,55.26,145.01,145.01,180,145.01,55.26,145.01,55.26
20090802,15,98.73,58.23,75,125.03,125.03,125.03,145,145,58.23,75,58.23,58.23,145,145,125.03,145,58.23,145,58.23
20090802,16,97.19,55.26,75,125.03,125.03,125.03,145,145,55.26,75,55.26,55.26,145,145,125.03,145,55.26,145,55.26
20090802,17,97,54.88,75,125.03,125.03,125.03,145,145,54.88,75,54.88,54.88,145,145,125.03,145,54.88,145,54.88
20090802,18,99.38,59.61,85,125.03,125.03,125.03,145.01,145.01,59.61,85,59.61,59.61,145.01,145.01,125.03,145.01,59.61,145.01,59.61
20090802,19,104.77,64.63,95,145,145,145,145,145,64.63,95,64.63,64.63,145,145,145,145,64.63,145,64.63
20090802,20,102.55,69.58,105,125.03,125.03,125.03,140.21,140.21,69.58,105,69.58,69.58,140.21,140.21,125.03,140.21,69.58,140.21,69.58
20090802,21,105.33,69.88,105,125.03,125.03,125.03,145.01,145.01,69.88,105,69.88,69.88,145.01,145.01,125.03,145.01,69.88,145.01,69.88
20090802,22,122.73,100.16,95,145.02,145.02,145.02,145.02,145.02,100.16,95,100.16,100.16,145.02,145.02,145.02,145.02,100.16,145.02,100.16
20090802,23,109.5,80.14,40.02,125.03,125.03,125.03,145.02,145.02,80.14,40.02,80.14,80.14,145.02,145.02,125.03,145.02,80.14,145.02,80.14
20090802,24,81.28,65.14,101.02,87,87,87,101.02,101.02,65.14,101.02,65.14,65.14,105.45,101.02,87,105.45,65.14,101.02,65.14
20090803,1,56.8,56.8,56.8,56.8,56.8,56.8,56.8,56.8,56.8,56.8,56.8,56.8,56.8,56.8,56.8,56.8,56.8,56.8,56.8
20090803,2,45,45,36.92,45,45,45,45,45,45,36.92,45,45,45,45,45,45,45,45,45
20090803,3,45,45,42.87,45,45,45,45,45,45,42.87,45,45,45,45,45,45,45,45,45
20090803,4,41.79,41.79,41.79,41.79,41.79,41.79,41.79,41.79,41.79,41.79,41.79,41.79,41.79,41.79,41.79,41.79,41.79,41.79,41.79
20090803,5,37.17,37.17,37.17,37.17,37.17,37.17,37.17,37.17,37.17,37.17,37.17,37.17,37.17,37.17,37.17,37.17,37.17,37.17,37.17
20090803,6,36.53,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,23.65,37.5,37.5,23.65,37.5,37.5,37.5
20090803,7,37.19,37.19,37.19,37.19,37.19,37.19,37.19,37.19,37.19,37.19,37.19,37.19,37.19,37.19,37.19,37.19,37.19,37.19,37.19
20090803,8,54.63,54.63,54.63,54.63,54.63,54.63,54.63,54.63,54.63,54.63,54.63,54.63,54.65,54.63,54.63,54.65,54.63,54.63,54.63
20090803,9,62.71,59,59,59,60,59,59,59,59,59,59,59,115,59,60,115,59,59,59
20090803,10,140.02,140.02,140.02,140.02,140.02,140.02,140.02,140.02,140.02,140.02,140.02,140.02,140.02,140.02,140.02,140.02,140.02,140.02,140.02
20090803,11,140.23,140.05,140.05,140.05,140.05,140.05,140.05,140.05,140.05,140.05,140.05,140.05,142.66,140.05,140.05,142.66,140.05,140.05,140.05
20090803,12,160.19,160.02,160.02,160.02,160.02,160.02,160.02,160.02,160.02,160.02,160.02,160.02,162.59,160.02,160.02,162.59,160.02,160.02,160.02
20090803,13,131.85,125.02,145,125.02,125.02,125.02,145,145,125.02,145,125.02,125.02,145,145,125.02,145,125.02,145,125.02
20090803,14,128.78,115.07,145,125.01,180,125.01,145,145,115.07,145,115.07,115.07,145,145,180,145,115.07,145,115.07
20090803,15,133.72,125.02,145,125.02,180,125.02,145,145,125.02,145,125.02,125.02,145,145,180,145,125.02,145,125.02
20090803,16,133.8,125.02,140.21,140.21,180,140.21,140.21,140.21,125.02,140.21,125.02,125.02,140.21,140.21,180,140.21,125.02,140.21,125.02
20090803,17,135.99,125.02,145,145,180,145,145,145,125.02,145,125.02,125.02,145,145,180,145,125.02,145,125.02
20090803,18,123.01,115.05,125.01,125.01,180,125.01,125.01,125.01,115.05,125.01,115.05,115.05,138,125.01,180,138,115.05,125.01,115.05
20090803,19,99.03,68.6,125.01,125.01,180,125.01,125.01,125.01,68.6,125.01,68.6,68.6,130.01,125.01,180,130.01,68.6,125.01,68.6
20090803,20,95.3,60.54,125,125,180,125,125,125,60.54,125,60.54,60.54,130.01,125,180,130.01,60.54,125,60.54
20090803,21,115.22,103.02,125,125,125,125,125,125,103.02,125,103.02,103.02,138,125,125,138,103.02,125,103.02
20090803,22,125.22,125,125,125,125,125,125,125,125,125,125,125,128,125,125,128,125,125,125
20090803,23,85.03,70.01,30.02,100,100,100,100,100,70.01,30.02,70.01,70.01,100,100,100,100,70.01,100,70.01
20090803,24,57.22,55.26,55.26,55.26,55.26,55.26,55.26,55.26,55.26,55.26,55.26,55.26,81.98,55.26,55.26,81.98,55.26,55.26,55.26
20090804,1,51.87,49.3,50,50,56,50,50,50,49.3,50,49.3,49.3,76.2,50,56,76.2,49.3,50,49.3
20090804,2,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
20090804,3,43.14,43.14,43.14,43.14,43.14,43.14,43.14,43.14,43.14,43.14,43.14,43.14,43.14,43.14,43.14,43.14,43.14,43.14,43.14
20090804,4,37.44,37.44,37.44,37.44,37.44,37.44,37.44,37.44,37.44,37.44,37.44,37.44,37.44,37.44,37.44,37.44,37.44,37.44,37.44
20090804,5,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4
20090804,6,41.89,41.89,41.89,41.89,41.89,41.89,41.89,41.89,41.89,41.89,41.89,41.89,41.89,41.89,41.89,41.89,41.89,41.89,41.89
20090804,7,43.14,43.01,43.01,43.01,43.01,43.01,43.01,43.01,43.01,43.01,43.01,43.01,45,43.01,43.01,45,43.01,43.01,43.01
20090804,8,57.56,54.23,54.23,54.23,54.23,54.23,54.23,54.23,54.23,54.23,54.23,54.23,105,54.23,54.23,105,54.23,54.23,54.23
20090804,9,73.63,47.09,100,100,100,100,100,100,47.09,100,47.09,47.09,125,100,100,125,47.09,100,47.09
20090804,10,108.66,53.71,169.01,169.01,169.01,169.01,169.01,169.01,53.71,169.01,53.71,53.71,169.01,169.01,169.01,169.01,53.71,169.01,53.71
20090804,11,120.06,75,169.01,169.01,169.01,169.01,169.01,169.01,75,169.01,75,75,169.01,169.01,169.01,169.01,75,169.01,75
20090804,12,137.43,107.51,169.02,169.02,180,169.02,169.02,169.02,107.51,169.02,107.51,107.51,169.02,169.02,180,169.02,107.51,169.02,107.51
20090804,13,99.56,69.75,125,125,180,125,125,125,69.75,125,69.75,69.75,130.01,125,180,130.01,69.75,125,69.75
20090804,14,97.15,70.15,120.03,120.03,180,120.03,120.03,120.03,70.15,120.03,70.15,70.15,127.31,120.03,180,127.31,70.15,120.03,70.15
20090804,15,101.75,78.4,120.03,120.03,180,120.03,120.03,120.03,78.4,120.03,78.4,78.4,137,120.03,180,137,78.4,120.03,78.4
20090804,16,105.08,80.35,125,125,180,125,125,125,80.35,125,80.35,80.35,145,125,180,145,80.35,125,80.35
20090804,17,105.07,80,125,125,180,125,125,125,80,125,80,80,145,125,180,145,80,125,80
20090804,18,99.1,69.56,125,125,180,125,125,125,69.56,125,69.56,69.56,130.01,125,180,130.01,69.56,125,69.56
20090804,19,88.5,49.98,120.03,120.03,180,120.03,120.03,120.03,49.98,120.03,49.98,49.98,144,120.03,180,144,49.98,120.03,49.98
20090804,20,87.92,48.05,120.02,120.02,180,120.02,120.02,120.02,48.05,120.02,48.05,48.05,144,120.02,180,144,48.05,120.02,48.05
20090804,21,99.1,68.6,120.03,120.03,180,120.03,120.03,120.03,68.6,120.03,68.6,68.6,144,120.03,180,144,68.6,120.03,68.6
20090804,22,111.18,95.03,120.02,120.02,180,120.02,120.02,120.02,95.03,120.02,95.03,95.03,135,120.02,180,135,95.03,120.02,95.03
20090804,23,88.22,51.64,120,120,180,120,120,120,51.64,120,51.64,51.64,120,120,180,120,51.64,120,51.64
20090804,24,77.61,48.05,100,100,180,100,100,100,48.05,100,48.05,48.05,100,100,180,100,48.05,100,48.05
20090805,1,47.58,47.5,47.5,47.5,49.2,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,49.2,47.5,47.5,47.5,47.5
20090805,2,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
20090805,3,42.87,42.86,42.86,42.86,43.01,42.86,42.86,42.86,42.86,42.86,42.86,42.86,42.86,42.86,43.01,42.86,42.86,42.86,42.86
20090805,4,37.64,37.38,37.38,37.38,43.01,37.38,37.38,37.38,37.38,37.38,37.38,37.38,37.38,37.38,43.01,37.38,37.38,37.38,37.38
20090805,5,25.59,24.75,24.75,24.75,43.01,24.75,24.75,24.75,24.75,24.75,24.75,24.75,24.75,24.75,43.01,24.75,24.75,24.75,24.75
20090805,6,37.66,37.4,37.4,37.4,43.01,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,43.01,37.4,37.4,37.4,37.4
20090805,7,36.64,36.34,36.34,36.34,43.01,36.34,36.34,36.34,36.34,36.34,36.34,36.34,36.34,36.34,43.01,36.34,36.34,36.34,36.34
20090805,8,46.37,46,46,46,53.83,46,46,46,46,46,46,46,46.6,46,53.83,46.6,46,46,46
20090805,9,54.48,48,48,48,99.6,48,48,48,48,48,48,48,115.02,48,99.6,115.02,48,48,48
20090805,10,79.2,67.58,67.58,67.58,180,67.58,67.58,67.58,67.58,67.58,67.58,67.58,173.8,67.58,180,173.8,67.58,67.58,67.58
20090805,11,115.59,92.22,130,130,180,130,130,130,92.22,130,92.22,92.22,179,130,180,179,92.22,130,92.22
20090805,12,145.31,140.01,140.01,140.01,180,140.01,140.01,140.01,140.01,140.01,140.01,140.01,195,140.01,180,195,140.01,140.01,140.01
20090805,13,102.94,95.01,95.01,95.01,180,95.01,95.01,95.01,95.01,95.01,95.01,95.01,160,95.01,180,160,95.01,95.01,95.01
20090805,14,101.47,95,95,95,180,95,95,95,95,95,95,95,140.21,95,180,140.21,95,95,95
20090805,15,101.33,95.01,95.01,95.01,180,95.01,95.01,95.01,95.01,95.01,95.01,95.01,140.21,95.01,180,140.21,95.01,95.01,95.01
20090805,16,101.29,95.01,95.01,95.01,180,95.01,95.01,95.01,95.01,95.01,95.01,95.01,140.21,95.01,180,140.21,95.01,95.01,95.01
20090805,17,100.66,95.02,95.02,95.02,180,95.02,95.02,95.02,95.02,95.02,95.02,95.02,130.01,95.02,180,130.01,95.02,95.02,95.02
20090805,18,100.83,95.02,95.02,95.02,180,95.02,95.02,95.02,95.02,95.02,95.02,95.02,130.01,95.02,180,130.01,95.02,95.02,95.02
20090805,19,76.96,67.23,67.23,67.23,180,67.23,67.23,67.23,67.23,67.23,67.23,67.23,140.21,67.23,180,140.21,67.23,67.23,67.23
20090805,20,72.51,58.97,65.86,65.86,180,65.86,65.86,65.86,58.97,65.86,58.97,58.97,140.21,65.86,180,140.21,58.97,65.86,58.97
20090805,21,85.5,71.34,84,84,180,84,84,84,71.34,84,71.34,71.34,130.01,84,180,130.01,71.34,84,71.34
20090805,22,95.18,88,88,88,180,88,88,88,88,88,88,88,130.01,88,180,130.01,88,88,88
20090805,23,67.73,54.9,65,65,180,65,65,65,54.9,65,54.9,54.9,100,65,180,100,54.9,65,54.9
20090805,24,62.04,49.38,60,60,180,60,60,60,49.38,60,49.38,49.38,83.25,60,180,83.25,49.38,60,49.38
20090806,1,45.1,45,45,45,47.1,45,45,45,45,45,45,45,45,45,47.1,45,45,45,45
20090806,2,37.74,37.4,37.4,37.4,44.6,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,44.6,37.4,37.4,37.4,37.4
20090806,3,24.46,23.55,23.55,23.55,43.02,23.55,23.55,23.55,23.55,23.55,23.55,23.55,23.62,23.55,43.02,23.62,23.55,23.55,23.55
20090806,4,21.35,20,20,20,43.02,20,20,20,20,20,20,20,23.62,20,43.02,23.62,20,20,20
20090806,5,21.35,20,20,20,43.02,20,20,20,20,20,20,20,23.62,20,43.02,23.62,20,20,20
20090806,6,24.44,23.52,23.52,23.52,43.02,23.52,23.52,23.52,23.52,23.52,23.52,23.52,23.6,23.52,43.02,23.6,23.52,23.52,23.52
20090806,7,34.72,31,31,31,43.02,31,31,31,31,31,31,31,76.2,31,43.02,76.2,31,31,31
20090806,8,46.52,46,46,46,46,46,46,46,46,46,46,46,53.65,46,46,53.65,46,46,46
20090806,9,52.38,45.53,48,48,75,48,48,48,45.53,48,45.53,45.53,115,48,75,115,45.53,48,45.53
20090806,10,61.36,48.93,50,50,180,50,50,50,48.93,50,48.93,48.93,145,50,180,145,48.93,50,48.93
20090806,11,71.28,50.35,65,65,180,65,65,65,50.35,65,50.35,50.35,195,65,180,195,50.35,65,50.35
20090806,12,104.82,60,140,140,180,140,140,140,60,140,60,60,195,140,180,195,60,140,60
20090806,13,84.96,49.17,100.01,100.01,180,100.01,100.01,100.01,49.17,100.01,49.17,49.17,195,100.01,180,195,49.17,100.01,49.17
20090806,14,80.8,49,100,100,180,100,100,100,49,100,49,49,145,100,180,145,49,100,49
20090806,15,81.09,50.38,100.01,100.01,180,100.01,100.01,100.01,50.38,100.01,50.38,50.38,145,100.01,180,145,50.38,100.01,50.38
20090806,16,83.07,55.3,100,100,180,100,100,100,55.3,100,55.3,55.3,139.7,100,180,139.7,55.3,100,55.3
20090806,17,83.19,55.26,100,100,180,100,100,100,55.26,100,55.26,55.26,139.17,100,180,139.17,55.26,100,55.26
20090806,18,80.6,49.17,100,100,180,100,100,100,49.17,100,49.17,49.17,139.7,100,180,139.7,49.17,100,49.17
20090806,19,72.42,49.38,78,78,180,78,78,78,49.38,78,49.38,49.38,139.7,78,180,139.7,49.38,78,49.38
20090806,20,70.9,47.09,78,78,180,78,78,78,47.09,78,47.09,47.09,130.01,78,180,130.01,47.09,78,47.09
20090806,21,89.76,58.19,100,100,220.01,100,100,100,58.19,100,58.19,58.19,159.04,100,220.01,159.04,58.19,100,58.19
20090806,22,89.01,78,78,78,220.01,78,78,78,78,78,78,78,139.7,78,220.01,139.7,78,78,78
20090806,23,60.29,48.67,52.45,52.45,180,52.45,52.45,52.45,48.67,52.45,48.67,48.67,104.45,52.45,180,104.45,48.67,52.45,48.67
20090806,24,53.97,47.59,47.59,47.59,180,47.59,47.59,47.59,47.59,47.59,47.59,47.59,49.65,47.59,180,49.65,47.59,47.59,47.59
20090807,1,45.09,45.09,45.09,45.09,45.09,45.09,45.09,45.09,45.09,45.09,45.09,45.09,45.09,45.09,45.09,45.09,45.09,45.09,45.09
20090807,2,41.92,41.86,41.86,41.86,43.02,41.86,41.86,41.86,41.86,41.86,41.86,41.86,41.86,41.86,43.02,41.86,41.86,41.86,41.86
20090807,3,25.59,24.71,24.71,24.71,43.02,24.71,24.71,24.71,24.71,24.71,24.71,24.71,24.71,24.71,43.02,24.71,24.71,24.71,24.71
20090807,4,24.47,23.53,23.53,23.53,43.02,23.53,23.53,23.53,23.53,23.53,23.53,23.53,23.62,23.53,43.02,23.62,23.53,23.53,23.53
20090807,5,24.45,23.5,23.5,23.5,43.02,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.62,23.5,43.02,23.62,23.5,23.5,23.5
20090807,6,24.5,23.57,23.57,23.57,43.02,23.57,23.57,23.57,23.57,23.57,23.57,23.57,23.62,23.57,43.02,23.62,23.57,23.57,23.57
20090807,7,29.66,29,29,29,43.02,29,29,29,29,29,29,29,29,29,43.02,29,29,29,29
20090807,8,48.05,47.93,47.93,47.93,47.93,47.93,47.93,47.93,47.93,47.93,47.93,47.93,49.65,47.93,47.93,49.65,47.93,47.93,47.93
20090807,9,52.18,47,47,47,75,47,47,47,47,47,47,47,104.02,47,75,104.02,47,47,47
20090807,10,67.88,52.24,52.24,52.24,180,52.24,52.24,52.24,52.24,52.24,52.24,52.24,195,52.24,180,195,52.24,52.24,52.24
20090807,11,82.32,68.6,68.6,68.6,180,68.6,68.6,68.6,68.6,68.6,68.6,68.6,195,68.6,180,195,68.6,68.6,68.6
20090807,12,92.45,80,80,80,180,80,80,80,80,80,80,80,195,80,180,195,80,80,80
20090807,13,94.62,75,91,91,180,91,91,91,75,91,75,75,195,91,180,195,75,91,75
20090807,14,88.47,72.96,78,78,180,78,78,78,72.96,78,72.96,72.96,195,78,180,195,72.96,78,72.96
20090807,15,90.23,76.83,78,78,180,78,78,78,76.83,78,76.83,76.83,195,78,180,195,76.83,78,76.83
20090807,16,86.35,69.16,78,78,180,78,78,78,69.16,78,69.16,69.16,195,78,180,195,69.16,78,69.16
20090807,17,81.18,58.45,78,78,180,78,78,78,58.45,78,58.45,58.45,195,78,180,195,58.45,78,58.45
20090807,18,83.22,68.17,70,70,180,70,70,70,68.17,70,68.17,68.17,195,70,180,195,68.17,70,68.17
20090807,19,78.74,58.8,70,70,180,70,70,70,58.8,70,58.8,58.8,195,70,180,195,58.8,70,58.8
20090807,20,73.5,55.26,70,70,180,70,70,70,55.26,70,55.26,55.26,145,70,180,145,55.26,70,55.26
